,lh_SFG_L_6_1_thickness,lh_SFG_L_6_2_thickness,lh_SFG_L_6_3_thickness,lh_SFG_L_6_4_thickness,lh_SFG_L_6_5_thickness,lh_SFG_L_6_6_thickness,lh_MFG_L_7_1_thickness,lh_MFG_L_7_2_thickness,lh_MFG_L_7_3_thickness,lh_MFG_L_7_4_thickness,lh_MFG_L_7_5_thickness,lh_MFG_L_7_6_thickness,lh_MFG_L_7_7_thickness,lh_IFG_L_6_1_thickness,lh_IFG_L_6_2_thickness,lh_IFG_L_6_3_thickness,lh_IFG_L_6_4_thickness,lh_IFG_L_6_5_thickness,lh_IFG_L_6_6_thickness,lh_OrG_L_6_1_thickness,lh_OrG_L_6_2_thickness,lh_OrG_L_6_3_thickness,lh_OrG_L_6_4_thickness,lh_OrG_L_6_5_thickness,lh_OrG_L_6_6_thickness,lh_PrG_L_6_1_thickness,lh_PrG_L_6_2_thickness,lh_PrG_L_6_3_thickness,lh_PrG_L_6_4_thickness,lh_PrG_L_6_5_thickness,lh_PrG_L_6_6_thickness,lh_PCL_L_2_1_thickness,lh_PCL_L_2_2_thickness,lh_STG_L_6_1_thickness,lh_STG_L_6_2_thickness,lh_STG_L_6_3_thickness,lh_STG_L_6_4_thickness,lh_STG_L_6_5_thickness,lh_STG_L_6_6_thickness,lh_MTG_L_4_1_thickness,lh_MTG_L_4_2_thickness,lh_MTG_L_4_3_thickness,lh_MTG_L_4_4_thickness,lh_ITG_L_5_1_thickness,lh_ITG_L_5_2_thickness,lh_ITG_L_5_3_thickness,lh_ITG_L_5_4_thickness,lh_ITG_L_5_5_thickness,lh_FuG_L_3_1_thickness,lh_FuG_L_3_2_thickness,lh_FuG_L_3_3_thickness,lh_PhG_L_6_1_thickness,lh_PhG_L_6_2_thickness,lh_PhG_L_6_3_thickness,lh_PhG_L_6_4_thickness,lh_PhG_L_6_5_thickness,lh_PhG_L_6_6_thickness,lh_pSTS_L_2_1_thickness,lh_pSTS_L_2_2_thickness,lh_SPL_L_4_1_thickness,lh_SPL_L_4_2_thickness,lh_SPL_L_4_3_thickness,lh_SPL_L_4_4_thickness,lh_IPL_L_6_1_thickness,lh_IPL_L_6_2_thickness,lh_IPL_L_6_3_thickness,lh_IPL_L_6_4_thickness,lh_IPL_L_6_5_thickness,lh_IPL_L_6_6_thickness,lh_PCun_L_4_1_thickness,lh_PCun_L_4_2_thickness,lh_PCun_L_4_3_thickness,lh_PCun_L_4_4_thickness,lh_PoG_L_4_1_thickness,lh_PoG_L_4_2_thickness,lh_PoG_L_4_3_thickness,lh_PoG_L_4_4_thickness,lh_INS_L_6_1_thickness,lh_INS_L_6_2_thickness,lh_INS_L_6_3_thickness,lh_CG_L_5_1_thickness,lh_CG_L_5_2_thickness,lh_CG_L_5_3_thickness,lh_CG_L_5_4_thickness,lh_CG_L_5_5_thickness,lh_MVOcC_L_5_1_thickness,lh_MVOcC_L_5_2_thickness,lh_MVOcC_L_5_3_thickness,lh_MVOcC_L_5_4_thickness,lh_MVOcC_L_5_5_thickness,lh_LOcC_L_4_1_thickness,lh_LOcC_L_4_2_thickness,lh_LOcC_L_4_3_thickness,lh_LOcC_L_4_4_thickness,lh_MeanThickness_thickness
lh_STG_L_6_6_thickness,0.8017442980132695,0.36050350466278536,0.5334780305014823,0.7261395890170941,0.7544489452907128,0.18012784704672036,0.031835414011487685,0.5317211100501056,0.0006229967747388279,0.10562439971782663,0.7251826761998055,0.6979896802557679,0.20604012120438692,0.4143046882215825,0.19661627230097495,0.8371067255632736,0.36968707615796315,0.4649790182989232,0.6781443709376281,0.2641120907281988,0.6834789187200339,0.7252858969887965,0.44776295662747373,0.9162207102056195,0.8686654030397372,0.17162352062208,0.613815309522965,0.44090502189895286,0.021297100068097752,0.9303803880527511,0.7214153632556919,0.5971212013437655,0.923343838069626,0.3528570109354853,0.01086475884024483,0.973167571069535,0.2992076503101574,0.5959921082114294,1.0,0.5238171799965776,0.33870428369233296,0.8154108822335979,0.7242412274077221,0.7882930170945234,0.4744794008231281,0.352330705271978,0.6338507164608982,0.935455739402191,0.7775735766300462,0.6270941768110746,0.7914423426562124,0.17349775640990645,0.8886453815128541,0.7909836515693052,0.3383180203396247,0.5193433509722509,0.4415313138086161,0.016414353908156782,0.3203873032492069,0.6637275089034569,0.6389418319265028,0.934334031528492,0.7210967996344279,0.9982111147193256,0.43036545972951723,0.37609212997098673,0.8309640609472619,0.7806290520159287,0.28839120946786645,0.5041784059745322,0.4955628857678277,0.5561755396468702,0.6489867788287018,0.41230147742821377,0.2582872494416057,0.09267310804992655,0.5049789029908514,0.21618928860159042,0.931029201916489,0.8773644594831034,0.8736378565130103,0.9935238679606432,0.5850942196978014,0.6150530109565022,0.6933487611245375,0.4656191018526049,0.9364801160344183,0.5309358506170391,0.5451002311354979,0.992499623010777,0.8769010378011404,0.6462460364156045,0.7013395824671698,0.8318169214755626,0.4746433030943867
lh_MTG_L_4_1_thickness,0.34933475148591114,0.5259026121587845,0.3138434002616385,0.6103551658073083,0.29075364951085675,0.30309937193000763,0.5072093803289748,0.264352909692383,0.004339819784595026,0.3940466828263965,0.334711322619458,0.22434018583913853,0.2708187898710395,0.09072700395679753,0.0439700430794239,0.3913512661589258,0.006878479876890546,0.25861270632690464,0.5002449808978897,0.15156300306749,0.43164420000987364,0.5004758910402872,0.0681624644606525,0.439631998601612,0.6199844397561787,0.30175196554442824,0.5380202542803943,0.8781121704021275,0.4995015444860284,0.5791765692548507,0.28679761166781653,0.15864329570018806,0.48039338814256705,0.29473209950125273,0.47768369335901495,0.5094722752896789,0.7757561995070914,0.5000516751052684,0.5238171799965776,1.0,0.25193469046903305,0.6604961936110773,0.3514391239820735,0.5719557648175958,0.14328821993899715,0.24015059986114146,0.8501879687378257,0.45647559569344953,0.3067017844343359,0.417391286506341,0.5005409417275789,0.15221244343380552,0.6061530189151978,0.31219242407195624,0.14189768636540465,0.15472504254322153,0.6276195051638778,0.15155042320002082,0.7969760148532143,0.658157756457608,0.19330140381151584,0.45657936071336674,0.7452225246264983,0.527762166528226,0.308835878394074,0.14211179530917606,0.6482967329593291,0.3056983023702087,0.4744794008231281,0.5245949859537404,0.1437447083743391,0.14593744425891297,0.4350050558826648,0.11801984834439444,0.241581066857569,0.4096586082564718,0.26584988422846123,0.16330776230957852,0.49230746358077315,0.4440649679234048,0.4339054062190475,0.5155347719698606,0.14788707119462646,0.1605706732710196,0.4388003760717143,0.44599869623106564,0.4576801773488548,0.49944558824840324,0.6965008149837253,0.5349706725208505,0.5517161988013368,0.3074943829972867,0.6365609138005179,0.4781261176683832,0.0770736115450465
lh_MTG_L_4_2_thickness,0.41373410003204264,0.8388667626578765,0.8946333151019028,0.657649990598028,0.4935465000023376,0.7823741084709146,0.5424081683564357,0.9102535749948466,0.13883556360561983,0.5968983986757086,0.7248962387649484,0.5899970349927228,0.7723888662898701,0.5564745473205399,0.510452246650581,0.3622364275034007,0.38372148256654653,0.955150665109729,0.08131771677582436,0.010437449306102346,0.4817994692073259,0.09232833774942291,0.4762399960417232,0.23931772072208754,0.5425432034481854,0.48328504232843283,0.7484302375782339,0.10390608297466174,0.19676140647994017,0.49374532980416574,0.4511578968482197,0.5849208348401442,0.5043002821923953,0.007721688759900909,0.17512508360384985,0.25124617017334333,0.5036052442032366,0.06783301274318335,0.33870428369233296,0.25193469046903305,1.0,0.5566215682116031,0.728199681105359,0.6382050158268112,0.5179910278580302,0.9994918159200996,0.49224591891189573,0.39985700556171266,0.4966830674369407,0.7961936077828257,0.11920199439725694,0.43888614779270274,0.5312316054006876,0.24628612983700152,0.47314702428748023,0.5254007629598807,0.44920486670019627,0.4328672153927545,0.1501345223919282,0.6582972443848225,0.7863869065193776,0.28633063956105476,0.5570549107650646,0.36609434158645,0.015918437898642508,0.4826371148810694,0.5523372004520823,0.5929263052391488,0.8930819690476406,0.8000936374835066,0.5283314463508776,0.5671755878834,0.04683871453263382,0.8890118608989176,0.9236172994557028,0.39400813469853446,0.9284806892518087,0.0038789125869731662,0.3784398997448016,0.29317420287199847,0.31159523497682706,0.2989670639266701,0.5935106047837255,0.6065001232839937,0.19271299482748327,0.02083578562629342,0.4097493082123592,0.06781985185652706,0.6654931138566886,0.39533717894437004,0.472371285739121,0.07825363185714579,0.5172831932529844,0.44410585411034065,0.8267096594654544
lh_MTG_L_4_3_thickness,0.5380202542803943,0.6304150832357835,0.67765625746096,0.9309568222905817,0.49872304581001825,0.44878415984414866,0.17088154076806522,0.6398757265660212,0.0006335534747761121,0.3611943637948354,0.7072848408908308,0.4570156765117985,0.46807890403374003,0.1733411695608366,0.06579307831627125,0.570632164406323,0.11210382696855128,0.6181919629341436,0.5282970792298021,0.16503110697567755,0.8039889423978679,0.5422883397858693,0.44362952042076453,0.6839362223012856,0.9916070807888115,0.4407038948761544,0.8362806280548033,0.5026451144420157,0.14980467197965752,0.959254633126944,0.4523349890016175,0.3287098500429999,0.8252942240805948,0.2997223228707237,0.09720789604800718,0.7174416715888403,0.43470823062111424,0.5105862449458233,0.8154108822335979,0.6604961936110773,0.5566215682116031,1.0,0.7283746636144319,0.9347543793831974,0.22992639661187153,0.5588614759887389,0.9011928028674624,0.7222868937721216,0.5310938610170598,0.7780731217398342,0.5675168221049712,0.15341420132914174,0.9841403545019884,0.5730663670500353,0.17502664332498274,0.2611185486641414,0.7109450112236431,0.020087729748820296,0.4246312724652199,0.9102072245164434,0.5358164544080599,0.7402418748042533,0.9751619081522872,0.8362325289032393,0.3240172056903833,0.1869789404810866,0.9993321238844224,0.6019797325229324,0.5578049068828934,0.7573778078876242,0.24213518060093184,0.2869148751565329,0.47337117247103977,0.49747268376382886,0.5015339595817008,0.34062965112413063,0.635132063973582,0.1676562945297014,0.8406756360845373,0.6081047809894649,0.6054935520959173,0.7681391175680272,0.3164379069003732,0.3524293488699757,0.4910000637030798,0.44707280409070016,0.7316628827609308,0.5015199029177843,0.8149334959283063,0.8647361247770846,0.9329407297129627,0.3982894933414003,0.9281500146779083,0.8579512508282424,0.4473578255402663
lh_MTG_L_4_4_thickness,0.8248874570890061,0.7750832387509836,0.9410016269817327,0.8652986463922454,0.8577687784122725,0.3910826310799379,0.16532958340639714,0.9322032669978622,0.01779899508456457,0.2532482569105111,0.9990716687136726,0.8714179910483851,0.4104263641189137,0.5512567037985064,0.32716138020555235,0.7937592212204041,0.2873407217838643,0.8807891350376897,0.35897062235530314,0.059061442433715944,0.5422742631074255,0.3884102249303117,0.5050108460740705,0.5269489158734176,0.7710240327246318,0.31240050493983385,0.9046504846668907,0.16194965246641896,0.06543085683809076,0.7798826501247144,0.805648501115507,0.7596789979800058,0.9125879649244955,0.07349390459052177,0.041406623334089974,0.6527958863355092,0.569752219341402,0.3157050715089581,0.7242412274077221,0.3514391239820735,0.728199681105359,0.7283746636144319,1.0,0.896925576044415,0.6279803490980866,0.739124847876476,0.5436216464544179,0.8468043964932013,0.8758166127055071,0.9673985857361314,0.45057372165776166,0.4536891927927996,0.7797484526823428,0.4694170993300015,0.5275203260193441,0.6698028708943385,0.33510970793744493,0.1529914843437425,0.10711180868608414,0.8199082473196344,0.9318415559301094,0.5744844783582155,0.6618484933896827,0.752742331622277,0.10771157022917868,0.5519872872431453,0.7375090746618402,0.9476522329200909,0.7183977736265912,0.8689890642198572,0.6471341646840172,0.7106427009544729,0.23869223008635337,0.642958316621927,0.5393995606316346,0.20282809162741391,0.9147604255499806,0.03499335066426107,0.6396595328668386,0.731043945264232,0.7515648423565444,0.7010109531959088,0.7476602515791255,0.7868660292816844,0.5556728169434357,0.15481455817334602,0.8550616060964363,0.30386096279945546,0.7709890632107572,0.7694360274450104,0.6658825610755366,0.25583020700716513,0.5477806288243536,0.6088374098746496,0.6497750299406911
lh_ITG_L_5_1_thickness,0.6976116902247853,0.7524961277823499,0.8304865320378735,0.9911840182179674,0.6787865194446259,0.4379973414843719,0.16502673774996335,0.7914431112750092,0.003583913505520494,0.33290929057648616,0.8798712425645487,0.6437878499821111,0.4582722190756719,0.30702624372239246,0.1485395079385022,0.7068937144365118,0.1498755554419487,0.7512704384081116,0.4752523547792209,0.07834208544717747,0.665196717139304,0.4924600546581426,0.4670839427175455,0.5715522897786769,0.9449603818950281,0.41306390980892355,0.9523197850982561,0.34366546827462685,0.12436791473510181,0.9166237375958367,0.6293167153233387,0.5019693362770032,0.9178479111527634,0.15928105974222304,0.07885329344401205,0.6998238926527157,0.5558256297274831,0.45261495120108586,0.7882930170945234,0.5719557648175958,0.6382050158268112,0.9347543793831974,0.896925576044415,1.0,0.3896305944507446,0.642958316621927,0.807094112576555,0.8193098053236141,0.7087096129861331,0.9273076714235267,0.533383399493292,0.2965041742631122,0.9414418370428013,0.46567017890758444,0.3242357544414612,0.4271707943699833,0.5376118414641907,0.057439079249906745,0.25791340886482467,0.9646187201570731,0.7093156439876195,0.6306635128299414,0.9036954145339255,0.8190103065935608,0.1839018064970552,0.33886391430465634,0.9361394427243033,0.7832296589912383,0.6661238872507936,0.8841324738925936,0.4036655540583974,0.4539559256219223,0.34011099828536034,0.5483736236567132,0.5233129329549755,0.30574811010302355,0.7802142466144402,0.07249939349558579,0.731380244953234,0.7002189639622383,0.7084941976790221,0.7518659226642774,0.4862074812133784,0.5273756122009647,0.5671803536376135,0.3072313477472261,0.8290295232891258,0.45141817177897325,0.8913824667383996,0.8459153071093695,0.8171974331534715,0.27467540923312445,0.7712218275028258,0.7261196520858021,0.5105420683888016
lh_ITG_L_5_2_thickness,0.8294448105344665,0.5105656606184261,0.6034173170008117,0.3657240749627988,0.8623137365550833,0.21155744077198524,0.21067172410104248,0.6292032615271111,0.05883690058735978,0.11087535119845462,0.6489833500426538,0.8807981255309885,0.19906283659226948,0.9821420223789905,0.821019543127993,0.7950274157023326,0.6625345196715285,0.6028643666352393,0.575001998066038,0.359563663487654,0.14193152477815055,0.6100713732718442,0.21622849707981823,0.43578283372933796,0.2714287625335839,0.03542305866984364,0.45451238238159264,0.05335335611508386,0.005972584345918187,0.3164379069003732,0.8997677340440478,0.9574918856488095,0.5397871204497886,0.26773251410183113,0.018962647575665844,0.57666055810287,0.4434422595965099,0.47060562287791496,0.4744794008231281,0.14328821993899715,0.5179910278580302,0.22992639661187153,0.6279803490980866,0.3896305944507446,1.0,0.5244493928684888,0.16218295622626644,0.6441259107007724,0.8353259887536101,0.5445817284520154,0.6476552782357154,0.636133937163702,0.2864766184397916,0.38528423408862966,0.9490013142001473,0.9961144123782018,0.04011234986534995,0.2947175208128606,0.018789539400878394,0.34689207109297815,0.762364297111779,0.3956017393865979,0.19890973818848556,0.46371823027613096,0.3873619060934489,0.9737265145963719,0.23777250888616203,0.7651949312195129,0.5238171799965776,0.48546317461840843,0.9987460333676237,0.9794232259766865,0.5147241877067666,0.4371289643496644,0.34907053362661455,0.016497360727401635,0.6177100104896747,0.2425388998374349,0.3136920810882769,0.7435650567431054,0.7514988260061961,0.5303861302847663,0.959254633126944,0.9387244924781077,0.7643928340128378,0.18877932084910817,0.6352061651706048,0.32731435382043705,0.37373077852272,0.43444682847339566,0.22872749643911122,0.5177266705351731,0.11767797848533802,0.21566558269132208,0.5030903206561004
lh_ITG_L_5_3_thickness,0.4250230813919087,0.8294253741845965,0.899521603483294,0.6583032616813096,0.5054870571789297,0.7742301558617273,0.5305192499667553,0.9170862176902854,0.13883211642871676,0.5844419082047637,0.7364487240469724,0.6026421295282676,0.7661861941782768,0.5626931784973913,0.5124510045690013,0.3731768738356148,0.39123533495175783,0.959495572217834,0.08381366242680868,0.011732937016604284,0.4880021413189192,0.09585903513661616,0.48740965228486366,0.25224007913378643,0.5486175709375268,0.47491470220408794,0.7474870544368512,0.09683317259958013,0.18535932551356235,0.5038722406808488,0.46155364083304895,0.5955006885091039,0.5174814283331199,0.008242087509667349,0.16619366252037018,0.2631867273499354,0.49187432034619716,0.06886905110519058,0.352330705271978,0.24015059986114146,0.9994918159200996,0.5588614759887389,0.739124847876476,0.642958316621927,0.5244493928684888,1.0,0.48140468181068513,0.4131907111391015,0.509108932465125,0.8006752017926565,0.12444846266119061,0.439022689222494,0.5386736822154016,0.25953776303200793,0.47603410679080393,0.5329781925694846,0.43917250230507554,0.43216359191658893,0.14005032355106334,0.6546434509149903,0.7996355076334465,0.2998930469103877,0.5523016099699487,0.3797667730507218,0.017362109780689628,0.48638732165782483,0.5557112758445965,0.6065784686229649,0.8830496046525199,0.7954759068424901,0.5354668672147956,0.576494794343481,0.05011756796000691,0.896925576044415,0.9203837168706421,0.3810600833511608,0.9341657835306865,0.004336762541181872,0.39151027531447735,0.30350808054457,0.3222359280992253,0.3120644223256709,0.604029346944205,0.6179022042503716,0.1969767444175547,0.020958521114755248,0.4232014319553437,0.06804864054852373,0.6564676237597286,0.40884721641805666,0.4815023515000568,0.08495536395908047,0.5159060670661437,0.45432616095640027,0.8385059959241938
lh_ITG_L_5_4_thickness,0.4050561445421909,0.702316067633276,0.548521099281338,0.8516660102045926,0.35511219698201474,0.49775791617327,0.36123834690042306,0.4904229573016956,0.0008082263407441707,0.4960831158669752,0.5185794556564323,0.30067351089964933,0.4852500949876722,0.10845985721361337,0.047165653895113284,0.44306906472811847,0.03142724036329189,0.4950417774696725,0.5046286552714714,0.15331497026855453,0.6609216229007664,0.5077636073325962,0.25726316459383475,0.5219917710639859,0.8498643075577055,0.4935676033039659,0.7776296628135637,0.6400784242077837,0.33677717611746566,0.7802927252698938,0.3328989744621497,0.20656539120918238,0.6313995448347463,0.29525189964992565,0.25915234728530673,0.5738308227608369,0.6240484339397778,0.5013455937881348,0.6338507164608982,0.8501879687378257,0.49224591891189573,0.9011928028674624,0.5436216464544179,0.807094112576555,0.16218295622626644,0.48140468181068513,1.0,0.5507298774174572,0.3788995210054473,0.6534054819597305,0.5139749841960902,0.15230681561792264,0.8287065387133753,0.40362369108157353,0.1473106244698499,0.17964472978299392,0.793875746755543,0.04049348545120833,0.5995556372875686,0.8890118608989177,0.3420856856491267,0.5615581073641367,0.9701048899259749,0.649260024765431,0.3108680884159705,0.1500910301221429,0.8871849469616078,0.41881393139018497,0.6407356424147933,0.7502988315271888,0.16615995287889232,0.18266644188819833,0.4415322037183275,0.33755247169736374,0.4743219741658799,0.48883730730605146,0.4974559067640911,0.1637477946877171,0.6466484410152578,0.48957074337188056,0.48244578967800883,0.6023639045971221,0.19519657765127743,0.21767314347981248,0.4485033852989117,0.4460813020156129,0.5567385179385822,0.4996263641748774,0.8793091452280142,0.6726985762792836,0.7620882836742651,0.327612824218053,0.8752863062500973,0.6782752862560006,0.25730251772677104
lh_ITG_L_5_5_thickness,0.9462454176089149,0.4889450872677222,0.6517542101364711,0.7627340563182623,0.9147983231706681,0.1715628009996271,0.047345499898559545,0.6442803889673416,0.0035777883770794112,0.09401125786539484,0.8512970764208966,0.8593617531472337,0.1924417704302742,0.5588245271377084,0.29750177363494795,0.960579145864535,0.4130663193018651,0.5648236110863702,0.6436248322283369,0.19382225457132377,0.5070698829938518,0.6933487611245375,0.42500819313427285,0.7758729534059549,0.7846918203848953,0.14691970903424578,0.7106414613525923,0.29467297482596283,0.016436571919664095,0.842709222378206,0.8890118608989177,0.7598691661305406,0.9706398085742727,0.2238324428582441,0.00870871686748556,0.935835696378758,0.44143881121924833,0.553253956118195,0.935455739402191,0.45647559569344953,0.39985700556171266,0.7222868937721216,0.8468043964932013,0.8193098053236141,0.6441259107007724,0.4131907111391015,0.5507298774174572,1.0,0.9316616893458596,0.7427600574451649,0.7713744138901393,0.32214987220042574,0.8056491081561868,0.6521170062293254,0.5060083276831372,0.690721834884611,0.27648484615177865,0.05489479689153038,0.17196097844123756,0.7067188903035356,0.767430516953678,0.7887903469753931,0.6414656490896609,0.940663705654115,0.30716626507450573,0.5455436530831348,0.7369633670796732,0.9236172994557026,0.4049968919383816,0.6223641483501091,0.6643285001946632,0.7199818418207463,0.5339168688671689,0.4219499487320641,0.26741599137782013,0.07637784924439303,0.6136264085330483,0.13176973762295,0.7761430455598564,0.96046664108808,0.9657495191333602,0.9475075052583244,0.7447287536354652,0.7741387533018558,0.7861287803806168,0.3309992269966453,0.999739981235376,0.48830751819109874,0.6265707282816727,0.9301982051069142,0.7176551618586033,0.531632324328625,0.5264226472996592,0.6548190421273854,0.49125266000633144
lh_FuG_L_3_1_thickness,0.9890914727347635,0.5773298182521527,0.7348573931395421,0.6599803365458601,0.9984285195319069,0.18423960150055374,0.09756235452241917,0.739382208495984,0.01577627094564836,0.09294027175395694,0.889190467994252,0.9799162094226177,0.19492600853455255,0.7558533018870666,0.47130424988790875,0.9696221114730988,0.49636869053142957,0.6673144382544813,0.5461996075275335,0.1898402118973328,0.36001399541819845,0.5984102973778345,0.3862353870927202,0.6377824304420503,0.5956534789865907,0.11338119825642701,0.6908310989603547,0.15140587299896036,0.011275466323268452,0.6543676917665336,0.9854597122707759,0.926252694291095,0.8773644594831032,0.15747368248561583,0.008725735481728308,0.8080196070199732,0.510794430619584,0.4445104707388983,0.7775735766300462,0.3067017844343359,0.4966830674369407,0.5310938610170598,0.8758166127055071,0.7087096129861331,0.8353259887536101,0.509108932465125,0.3788995210054473,0.9316616893458596,1.0,0.7662112901301259,0.6795836138056728,0.4780260181281391,0.6171346825618262,0.5553564150970813,0.6998868278093426,0.8744570542450716,0.15411677598261098,0.14161455297599823,0.072017842453515,0.613381636387009,0.8802178301471848,0.635346266133229,0.4615536408330487,0.7814594494522338,0.24943303379973686,0.7408089692114139,0.5449067337610703,0.9797746179918982,0.5211125072267104,0.6537944420342432,0.8531189481171575,0.8979889837858397,0.4405920804189741,0.46088522830803413,0.31157515561718707,0.05582543102429292,0.7115310206269911,0.11008639899517575,0.5981727252961161,0.9233438380696257,0.9369980080157051,0.8057546613650215,0.9147983231706681,0.9339716767917139,0.7729421374412633,0.1979057434165985,0.9292230734431979,0.3656594442393909,0.5835341137864346,0.7642687217460381,0.5219807742996545,0.47954728428147986,0.3401960656160287,0.48010020348727495,0.5372744153611795
lh_FuG_L_3_2_thickness,0.715336264993237,0.8825790246295501,0.9702684397290479,0.92589872449032,0.7476466206539756,0.4951269701279742,0.23231674378824024,0.9443885823422533,0.017804478369243867,0.36246522624118616,0.9577621203640683,0.762427469361268,0.5075734147155612,0.4698553275252666,0.29167997776507504,0.6849493650818329,0.1958511329529127,0.9144943209860252,0.3168038145732568,0.03393467299137746,0.5602141901886437,0.333617446040723,0.4691105476936074,0.4192314031688188,0.7901088387692166,0.41712214346991383,0.9752891577173688,0.1932290869362829,0.12777911404755907,0.7573778078876242,0.6984772884036452,0.6518940839470286,0.8419492918740175,0.061626143740157284,0.08445434400343321,0.5426737285772123,0.6351875974262327,0.2947421492686325,0.6270941768110746,0.417391286506341,0.7961936077828257,0.7780731217398342,0.9673985857361314,0.9273076714235267,0.5445817284520154,0.8006752017926565,0.6534054819597305,0.7427600574451649,0.7662112901301259,1.0,0.3778802238346103,0.44988394956618954,0.7861417232614488,0.3643721858899793,0.48039338814256677,0.5778628638087605,0.4437860253605254,0.15494405688700594,0.1584916608361379,0.9055036340928287,0.8594804267482022,0.47489992002137865,0.7527423316222768,0.6618484933896831,0.08029953864952788,0.4947083237563202,0.7788186230114444,0.8520898972846583,0.8270740910496717,0.959254633126944,0.5584131492929962,0.6081047809894645,0.18683009105737292,0.6447029379502398,0.6228501934820101,0.3104157547380705,0.9372652677870708,0.024332761440298674,0.5716656061893721,0.624091772566772,0.6435900988757355,0.5945028898607445,0.6400725884684689,0.6771334610566386,0.4928119337836422,0.15134359416265844,0.7528902525007991,0.29793620212124616,0.8774971265459215,0.6889752167590513,0.6548532265443294,0.17046428950477982,0.6209905217747178,0.5851978840285232,0.6048364828351965
lh_FuG_L_3_3_thickness,0.7646289514048517,0.23614537292564686,0.27978448237399345,0.5015901596199039,0.6836845700181438,0.02875164598517787,0.009412454085431374,0.2656911596106295,0.000736983582267966,0.011478493018185449,0.45326163085359106,0.5857769589371888,0.03387815305396522,0.5940626481301289,0.4891572660773332,0.8163010672438109,0.49032468893473174,0.21231968031647913,0.9611313253274224,0.535142405501249,0.39573159643518185,0.986914229310803,0.16062991880941638,0.7616394221190472,0.5959656790338813,0.0219995550088814,0.40574321889122056,0.4237928806539419,0.0009296961766586616,0.6418785183761969,0.7281074131618677,0.5921500680940199,0.6679843831744326,0.5726996919988517,0.000461749559477893,0.8889687783942833,0.2907849133575625,0.8684541455715593,0.7914423426562124,0.5005409417275789,0.11920199439725694,0.5675168221049712,0.45057372165776166,0.533383399493292,0.6476552782357154,0.12444846266119061,0.5139749841960902,0.7713744138901393,0.6795836138056728,0.3778802238346103,1.0,0.3316893481825048,0.6088817345788555,0.609752630587836,0.6259368995041094,0.6477582889373168,0.2976243364333618,0.01837384799543118,0.29215009973106715,0.4768828471389907,0.38675024853539963,0.7253623116747225,0.5344659622694568,0.7706045646294353,0.7010109531959092,0.6429583166219273,0.5746954699831375,0.5808443077057859,0.16911229064675826,0.3296981681397867,0.6416970780179374,0.6089936835887639,0.906479357749975,0.13225508076003914,0.05887545179333745,0.008070036966119841,0.2448730410557049,0.4305612246326031,0.6524984534966528,0.88304960465252,0.865423914293358,0.8386948766700721,0.5825907729604882,0.5695896991259477,0.9444392768557481,0.5962685040087486,0.7612855437646694,0.7108106164459561,0.41572235780946004,0.7419920795728334,0.581746409309998,0.7851574477371073,0.4723189270326299,0.5312040205632758,0.1920721184403047
lh_PhG_L_6_1_thickness,0.45427945283257987,0.48968217645814,0.4983445465497871,0.30344756197096306,0.49421898546338455,0.16855542098113438,0.19628803053959587,0.5025136004415588,0.053409058383987164,0.08902343415977455,0.4612385176672799,0.5241002863938438,0.14851423056075705,0.6182587976895728,0.7124749074168801,0.41726425694109837,0.26823623738349345,0.4964773293522354,0.4325393187878831,0.37138633301228596,0.023614264337441772,0.3811726933527637,0.024710512902799953,0.08709296323129584,0.1630090021581134,0.00441174446146354,0.40065298137992483,0.05846252516795248,0.0039041027358552713,0.15683904612593083,0.514488524454566,0.5637784876170014,0.3058833354197302,0.47262268307094046,0.016295605138524585,0.209593395261968,0.4515746378373064,0.5447148683806622,0.17349775640990645,0.15221244343380552,0.43888614779270274,0.15341420132914174,0.4536891927927996,0.2965041742631122,0.636133937163702,0.439022689222494,0.15230681561792264,0.32214987220042574,0.4780260181281391,0.44988394956618954,0.3316893481825048,1.0,0.1635842242311731,0.04710962945636163,0.7585297711071499,0.6126248290607594,0.018495201270313028,0.28072243087149734,0.0201412557156365,0.3092090410808759,0.5115707581756421,0.08153231648599286,0.16367696228687523,0.18106485333430497,0.3746585841159368,0.7192783119145221,0.1526845028129706,0.46844569009035214,0.4995874407484234,0.44856328802370904,0.6210860812574943,0.5816194123804408,0.29857850344003367,0.2837540540536572,0.2812217118081422,0.004133192247249647,0.5015439277963232,0.46779012074202075,0.07689322399669829,0.3618958809627827,0.3716932134064502,0.1943148888529268,0.5640815578176238,0.5528950153463821,0.4949344912874074,0.5646878254587753,0.3205864543726949,0.6571022033993579,0.35965743231316155,0.17707428707604717,0.08020785573004818,0.15120938348524215,0.059141619599562684,0.048151401233811564,0.28619066277368693
