,CG_5_1_thickness,CG_5_2_thickness,CG_5_3_thickness,CG_5_4_thickness,CG_5_5_thickness,FuG_3_1_thickness,FuG_3_2_thickness,FuG_3_3_thickness,IFG_6_1_thickness,IFG_6_2_thickness,IFG_6_3_thickness,IFG_6_4_thickness,IFG_6_5_thickness,IFG_6_6_thickness,INS_6_1_thickness,INS_6_2_thickness,INS_6_3_thickness,IPL_6_1_thickness,IPL_6_2_thickness,IPL_6_3_thickness,IPL_6_4_thickness,IPL_6_5_thickness,IPL_6_6_thickness,ITG_5_1_thickness,ITG_5_2_thickness,ITG_5_3_thickness,ITG_5_4_thickness,ITG_5_5_thickness,LOcC_4_1_thickness,LOcC_4_2_thickness,LOcC_4_3_thickness,LOcC_4_4_thickness,MFG_7_1_thickness,MFG_7_2_thickness,MFG_7_3_thickness,MFG_7_4_thickness,MFG_7_5_thickness,MFG_7_6_thickness,MFG_7_7_thickness,MTG_4_1_thickness,MTG_4_2_thickness,MTG_4_3_thickness,MTG_4_4_thickness,MVOcC_5_1_thickness,MVOcC_5_2_thickness,MVOcC_5_3_thickness,MVOcC_5_4_thickness,MVOcC_5_5_thickness,MeanThickness_thickness,OrG_6_1_thickness,OrG_6_2_thickness,OrG_6_3_thickness,OrG_6_4_thickness,OrG_6_5_thickness,OrG_6_6_thickness,PCL_2_1_thickness,PCL_2_2_thickness,PCun_4_1_thickness,PCun_4_2_thickness,PCun_4_3_thickness,PCun_4_4_thickness,PhG_6_1_thickness,PhG_6_2_thickness,PhG_6_3_thickness,PhG_6_4_thickness,PhG_6_5_thickness,PhG_6_6_thickness,PoG_4_1_thickness,PoG_4_2_thickness,PoG_4_3_thickness,PoG_4_4_thickness,PrG_6_1_thickness,PrG_6_2_thickness,PrG_6_3_thickness,PrG_6_4_thickness,PrG_6_5_thickness,PrG_6_6_thickness,SFG_6_1_thickness,SFG_6_2_thickness,SFG_6_3_thickness,SFG_6_4_thickness,SFG_6_5_thickness,SFG_6_6_thickness,SPL_4_1_thickness,SPL_4_2_thickness,SPL_4_3_thickness,SPL_4_4_thickness,STG_6_1_thickness,STG_6_2_thickness,STG_6_3_thickness,STG_6_4_thickness,STG_6_5_thickness,STG_6_6_thickness,pSTS_2_1_thickness,pSTS_2_2_thickness
MFG_7_7_thickness,0.061133224497980074,0.03093424463094915,0.29037624278291263,0.2575593828813061,0.032390682554519004,0.15339566044961445,0.27813790761246304,0.012782340171818788,0.33195043141212993,0.42157124146144426,0.0722065241559012,0.7996418927068298,0.4717715071620301,0.007401985894496149,7.916436683392163e-05,0.02926768475531672,0.05809414380168404,0.04230021073963343,0.0005122013976136948,0.21957266483630233,0.06984538248927774,0.17453995431869393,0.5287766068551122,0.12922099104180187,0.25428037454788976,0.7230440324063505,0.15341428879400637,0.06032227658726612,0.04244191631819326,0.01786034859409855,0.05711988500654612,0.03775796949457563,0.9861345938631578,0.4114326069597347,0.46359750021260626,0.9447352624977514,0.2101801441836168,0.20352542193600576,1.0,0.2839089484810667,0.7181115524334727,0.09921108881967759,0.2154951570078938,0.0016835229325508523,0.08387743530711116,0.005490634482153082,0.4031011927516977,0.12526662276436296,0.584571267885707,0.015179048426695499,0.41083916467892656,0.010458920405526536,0.7921107168542731,0.009860826006463553,0.1012584219339584,0.25138715555347346,0.08872974498327617,0.3484199129507742,0.2346025078908645,0.24621138306846332,0.008771287765088615,0.16042577566115399,0.08589752344800086,0.004385471207878042,0.2184620354154763,0.22545985373868033,0.030184143631154924,0.9022892586505291,0.9161076726200575,0.5074098868877008,0.4326551698044737,0.5770849734613125,0.27288675278439495,0.49634464379541976,0.27327632153931675,0.052185688105710025,0.13690666467538354,0.07084207048687191,0.4251280251525523,0.3815667249566852,0.15130884260715605,0.14680601541227994,0.9980970064009732,0.16983338934753678,0.381887449518638,0.046050162484661386,0.125877931438561,0.00038033835083581074,0.4916756661615898,0.022047692741194214,0.4569491116696857,0.007978307054170235,0.04377626476274559,0.7625354546596106,0.48335875647019677
MTG_4_1_thickness,0.6838395668965402,0.7003373069878649,0.5694406996705702,0.5526898092401085,0.5826163441402161,0.6737513831041473,0.7682156870123834,0.5993654334579585,0.47823779564131175,0.4082451602779254,0.6442006260118066,0.5033273960852467,0.6203388510751613,0.5564348896004933,0.16681637906250296,0.65808722372351,0.6919307489387676,0.7435855565952945,0.32166400282608854,0.4513994410276694,0.8225363155706029,0.6827993445815603,0.6195578983915129,0.8417712808579678,0.5206112787633976,0.49176913957118795,0.9461956664744893,0.6990518915509316,0.7187913128236629,0.466357900774128,0.7344070297657586,0.6431681013060242,0.24612517616896396,0.6509158767997412,0.0022629337982211584,0.17640711073962936,0.7099154253698772,0.6019893996603144,0.2839089484810667,1.0,0.4966242094878338,0.8790358557789776,0.7288210253758259,0.4684676798252805,0.7611808238300032,0.5204420181435572,0.8592702408825805,0.9147759698146485,0.45230811236278123,0.2980572227468852,0.7644587087899853,0.5860962919137258,0.21839480214440346,0.5336373880256968,0.8812452016025274,0.5437641585130654,0.772391871496398,0.7806661413269079,0.48483240501405583,0.5068827278092067,0.5344937257950029,0.28088385593586895,0.854477271661772,0.3613392423874357,0.4486698456146437,0.499034992462557,0.5113153408388872,0.4191677736278814,0.3978640326514202,0.08135741216826672,0.6414651017860963,0.12615532202170493,0.834512445215233,0.6752124141823526,0.011531594449825619,0.7771237534284214,0.6186053563390514,0.5536899621841909,0.7003049646662822,0.6801984008640466,0.8615043129137478,0.6381647427384631,0.292352091224126,0.8741822760087643,0.6461587052379387,0.7036051672328021,0.9155341374711361,0.30488728410145727,0.027493970365559083,0.6580002169042806,0.7417930425754227,0.5626995785033149,0.7511683322393858,0.08015311812175875,0.5097674854535883
MTG_4_2_thickness,0.2857047865084037,0.15288890560733592,0.7271028901253116,0.6848616593769553,0.2075916267464024,0.5189347167445684,0.6869329095536114,0.10045320372298902,0.7246877760199467,0.7042986271443199,0.3312699906849389,0.748063644375893,0.9093094634373264,0.07691590878150509,0.0015028946585215737,0.11272452623323316,0.2727809658060394,0.18028553556307664,0.007694092899619691,0.610359350308894,0.23243525305285798,0.5572630983633935,0.9359916301038218,0.40249461595833286,0.6723903420310113,0.9998896788016762,0.36380751105209497,0.2777274462247815,0.14712956607222522,0.06865301847280149,0.17192208600688702,0.12560470842528712,0.7405867579457042,0.8613512890407132,0.14718629684297305,0.527896700535005,0.6120467476594813,0.6154510556788513,0.7181115524334727,0.4966242094878338,1.0,0.28457263338686645,0.6149288563119348,0.02547981861672122,0.32594383039225583,0.07136436185273833,0.6965538164914292,0.32993627876455767,0.715966989262391,0.05719688935843307,0.5038487926844941,0.08856216504097829,0.4347129593463979,0.05398220836335982,0.29172848262066176,0.6752386998604835,0.3347680821900936,0.7483977363570786,0.6385884800422762,0.65891792329618,0.051802828016843466,0.4855964562162447,0.2658193932551928,0.024668249067917047,0.6081764039947777,0.631711340198926,0.10047680284272298,0.9228102075486488,0.9161262200312211,0.2096652512479633,0.8795868482153328,0.27997171072975563,0.6433496106438626,0.4124825977319459,0.059141254201091134,0.19746549206002648,0.4944263784066316,0.34211065340585073,0.8492648629364549,0.8292185084743557,0.4390550405104698,0.512065797099265,0.7491823535099524,0.4676584754683019,0.8353655703920502,0.14889097930681416,0.3308317796562453,0.006360410248837881,0.13899024104953148,0.12914370849804543,0.8083527316869288,0.07922945055344006,0.17910212192576447,0.5880802387922627,0.3631157499103211
MTG_4_3_thickness,0.886823805871891,0.915534137471136,0.6329943705612282,0.6506905493216646,0.7920234907380481,0.7947155273251696,0.7176754811232136,0.7874595414025989,0.588833035984358,0.5431567728547295,0.8458613497030567,0.36449019895451845,0.49187782560541926,0.7025034847008846,0.19109939665858028,0.8724196903789829,0.8958633877966236,0.9506719887678927,0.382026574261377,0.6280620413021702,0.9908573446518898,0.7789602094997146,0.4313861355144326,0.9360826183411226,0.64157542298442,0.27863752240448847,0.9824786369781495,0.9003711978720339,0.9217755517990138,0.6795560681133408,0.9170720106668959,0.8505160879704133,0.0805329985546675,0.5465540750188401,0.0007232137833892436,0.04660987327670004,0.7574194533202069,0.7108170944714273,0.09921108881967759,0.8790358557789776,0.28457263338686645,1.0,0.7620226809828564,0.5547627991946824,0.9288764759018515,0.6031569152075327,0.6692203006342492,0.9949261136887837,0.5039486155586168,0.5080501477402853,0.5576380144637737,0.7636292997136827,0.06358076182169033,0.7274154610970096,0.9996560739175382,0.6517040086724107,0.9322825400077721,0.6555064016930332,0.6378046038267935,0.6409993195644146,0.7225878337396432,0.4846955666465603,0.9979141176252533,0.5197875532601323,0.6270181297473221,0.6491372884247673,0.7247191523467942,0.20354907266194888,0.18364066838133425,0.014940180007443921,0.5264994394528941,0.027816085718175582,0.7640614175147564,0.508741251571064,0.0011411162866487633,0.9715767534094546,0.7757730811225445,0.7677040748082706,0.5452184673108995,0.5794563250843605,0.9230723623371373,0.7793170959644172,0.10462864393163061,0.9094390384793418,0.5727780460538267,0.9016619615900596,0.9947231105691179,0.35627275855393786,0.0035437712629921656,0.8707976764475214,0.5429817306270832,0.7165998135137176,0.956011492779701,0.0269894688069318,0.3627727083897706
MTG_4_4_thickness,0.8329310427439143,0.6334958785708749,0.9360826183411224,0.938458320041265,0.6981599305330258,0.9807653316402174,0.9854427067629021,0.5021478842111398,0.8539254526391504,0.7373335266156509,0.8686241518094135,0.5010407066424012,0.8568111415180268,0.41524899501708773,0.03215498757465653,0.5008138468820563,0.8197237537780766,0.6779651989701914,0.10141642076460011,0.8770876387241182,0.7275808650462178,0.9908615734141791,0.8103205851320334,0.9187681227883753,0.9194052986452128,0.6085581159007372,0.7807021657919995,0.8262230863877046,0.5644404312186174,0.35071552222143076,0.5695481680735618,0.49191112312300533,0.2139754699590922,0.9072138819760773,0.018099598772979526,0.11293638613093235,0.9992941773013854,0.9725031528096821,0.2154951570078938,0.7288210253758259,0.6149288563119348,0.7620226809828564,1.0,0.2144469114241512,0.8764693627393336,0.3562070985930858,0.8399735147982126,0.7897661777533731,0.6503901278113156,0.28967739589592656,0.3899364726945922,0.4664043492772478,0.11216868050717861,0.35002490821696,0.7740794437260948,0.9349974704882581,0.8833606679912681,0.9449115026902668,0.8998198576831418,0.9125190715402183,0.34556482935581156,0.6975721481532379,0.7602052915936872,0.20766622057604142,0.8750580987855698,0.9120702058484835,0.41049940287013603,0.4176313376530834,0.3945781855670023,0.030732339008799597,0.8905327842902647,0.0528713080829565,0.9676003770916715,0.26054298572303636,0.003669233336036743,0.6937447747182082,0.9583338511090818,0.8413155040283626,0.9006842403158959,0.9320766277339043,0.9316439502531911,0.9701073233633908,0.23279222704896793,0.9380960416320335,0.9244003725103143,0.5441670408165459,0.7899735565425856,0.08849103252515889,0.012242000172825401,0.5839295679653529,0.8503111607837903,0.4266042458223426,0.6706292063035448,0.17434725468499432,0.156851655134915
MVOcC_5_1_thickness,0.49656222146180296,0.6967191535919057,0.13632508692555115,0.15956653377516838,0.6345022663527078,0.2695590258265359,0.18818850619756816,0.828146888964181,0.13479736797536213,0.13235367325135394,0.4438444852987817,0.01992679622752524,0.06899181550240607,0.9071240252151045,0.7007046330868492,0.7511419030618376,0.5130591940794031,0.6523721239113892,0.9291807568194839,0.21836889176088659,0.5962127354965691,0.2433947997769964,0.06925936642824805,0.39818947355644146,0.1678534651318196,0.025151207036524778,0.5118214020460427,0.5064990628295962,0.7032769725164127,0.7461094277155724,0.6666851880049227,0.7084770014840397,0.0021289105372790515,0.09053588966515266,9.670655469356561e-05,0.00048310175832027983,0.21266219797364855,0.20158424699111915,0.0016835229325508523,0.4684676798252805,0.02547981861672122,0.5547627991946824,0.2144469114241512,1.0,0.45377385735155934,0.9353548338202946,0.25083979337824047,0.5209031891618972,0.07613640746425304,0.6090574627736387,0.4498444347723323,0.8597844581204421,0.0004109584660220964,0.8768996123929956,0.5451695041113938,0.16538658932768485,0.4460729835410717,0.17145164870478882,0.1929145715388617,0.17723299687831184,0.8917142680588704,0.4153259843078358,0.5636221096737417,0.8747073287623855,0.22054632360921028,0.19618154358111428,0.6739163013157111,0.0076818837513755265,0.006906376150444802,3.273619293707881e-05,0.08276031520972085,9.187634229419022e-05,0.23388579754243372,0.49987128851932444,1.4899716533353519e-06,0.6324640375887686,0.287582719307654,0.4489644712765763,0.11237401861177954,0.10852158955038124,0.3741772946306458,0.2734549014334197,0.0020452278020104383,0.3570283556198385,0.0976928258984016,0.6929459813345892,0.52042340605069,0.9077783014792116,1.3748256594428547e-05,0.7462708549920882,0.15423684961921416,0.8972038511310141,0.6559130148267207,0.004178106925538406,0.43843207147563606
MVOcC_5_2_thickness,0.9873229026635117,0.9061596008739046,0.7472451691855216,0.7776927015476321,0.906819092466401,0.9296175349640652,0.8168233599205283,0.7928681488984768,0.6908858673349383,0.6149480858577157,0.9781504537468657,0.3223400863279228,0.5671284467427606,0.6942592893675754,0.1091162246422338,0.7726819703755271,0.986825641272276,0.9306891248975022,0.2671615982405118,0.7807123261518704,0.9368006183868725,0.909439804413483,0.5148837754407455,0.9808987552203536,0.772361095622254,0.3206863345251164,0.8883257241060731,0.9893930817450618,0.8177916277140306,0.5846435284014784,0.7880265407819771,0.7305189496795814,0.07816518949529042,0.6351640570205007,0.0036414398658956566,0.037037633528491085,0.8769927572592628,0.850798792077932,0.08387743530711116,0.7611808238300032,0.32594383039225583,0.9288764759018515,0.8764693627393336,0.45377385735155934,1.0,0.5905117338800571,0.7188661651216384,0.9222397729483438,0.5139997730712684,0.4689309931424197,0.358053461377857,0.7584611765710461,0.04326348256346536,0.6363260953635119,0.935932845733389,0.7817006828872328,0.9996751834994294,0.7466550898371305,0.7801300657398632,0.7762693528154005,0.6345887755017037,0.6826371519622123,0.9428949384679175,0.43256587299234794,0.7804896831047949,0.7936942289834097,0.6204289552789364,0.19612567563097633,0.17927530590529867,0.008985965888235166,0.6109973341921642,0.017441505840642375,0.8411418202756311,0.33988593979229076,0.0006685388645094407,0.931911574317869,0.92716663673977,0.9349527502986192,0.6404308585437961,0.6751416634745127,0.9648252205062151,0.9245018323638517,0.09133627170747935,0.9494755867715523,0.6648488046037668,0.7815056067625621,0.9217763837919228,0.24086393935828204,0.00252547452600444,0.8700893050453617,0.6361840375084523,0.7094451542852849,0.9235288862563003,0.06122538046894999,0.19825659699789794
MVOcC_5_3_thickness,0.6359641097124281,0.7529388157051806,0.22573398434213615,0.253581793271482,0.7691136423239084,0.41277202757413795,0.3311161704858366,0.8849237521697833,0.19446821012560894,0.16196341437812264,0.5915305796433403,0.022847421773285012,0.1499980473842542,0.9554561865716376,0.5619079834894489,0.6811169516259276,0.6484453730714577,0.7090864983928606,0.7858229121242117,0.30530110781297404,0.6424881842462843,0.3840665768483241,0.16188155965752735,0.5364371179622863,0.2561677286388538,0.0710589262953347,0.5617580775914548,0.6419928402618853,0.650844054328489,0.5911031133050703,0.5841014262633649,0.5969634073671423,0.0087816333790407,0.18724724828894443,0.0007397382506725141,0.002000182377820436,0.35180098094399065,0.3207213138136036,0.005490634482153082,0.5204420181435572,0.07136436185273833,0.6031569152075327,0.3562070985930858,0.9353548338202946,0.5905117338800571,1.0,0.4051697622184867,0.5808824102093121,0.08648442973814231,0.4586568058170216,0.30440844792918387,0.9062608255439338,0.000492696355533206,0.7844518489703003,0.6020366513897092,0.2592051984549018,0.5828665922186897,0.315247105528489,0.2804900784012568,0.26525798132865297,0.8082943791511439,0.5059086779340798,0.6199292964040497,0.7193949106977657,0.30742829449345843,0.2890626237272398,0.5166772217611204,0.021655265601070412,0.020937926519522785,4.1164421714932595e-05,0.17458873968174088,9.478067577357703e-05,0.38667519747665474,0.4238512226968804,1.259334117197125e-05,0.6789012358769865,0.426906665023999,0.5959018798993425,0.23268678824001873,0.21873722917769042,0.5153159419755144,0.4131724951495882,0.006916268283879528,0.5002726991451845,0.19427865325930876,0.6098374565566148,0.5804200500170442,0.762109384584053,0.00010926008996865113,0.802543928551172,0.29765546000055065,0.9449961849168055,0.7019445471207697,0.018437672238789685,0.2915842380003312
MVOcC_5_4_thickness,0.6631880662621779,0.5212933244444438,0.6882309398674128,0.6693226548587559,0.5726524859678095,0.7644385762248702,0.9040185104307361,0.45011911795913256,0.5620439141700766,0.43886479899391917,0.6733430455133137,0.5170297821032803,0.7964263472267519,0.41109046727134085,0.04322565872888536,0.37653015738428347,0.656568694785037,0.555781514510565,0.12078506991221055,0.5633091187859272,0.6112435857153165,0.7828448796851326,0.8458317984183135,0.8019409555787553,0.6320471039938992,0.6942926274362271,0.7492163368115934,0.6625842945824474,0.43558682235602303,0.2091322677173907,0.4344502320451557,0.34737006912080703,0.37895854883378,0.8259664720313592,0.011379424630814018,0.2759818727957468,0.8222656378150626,0.7208505962204467,0.4031011927516977,0.8592702408825805,0.6965538164914292,0.6692203006342492,0.8399735147982126,0.25083979337824047,0.7188661651216384,0.4051697622184867,1.0,0.7228438637125156,0.4365484930578096,0.12317003087868635,0.6133114349338162,0.4287052456609889,0.31242877134038594,0.2746496743777238,0.6818852630632439,0.6593122928925188,0.729098268079435,0.9496127250663602,0.5952688198851538,0.617578895962019,0.2805342320400741,0.43278075125315896,0.6539296462153619,0.14049375368414482,0.5607886254670106,0.6124377168193784,0.24435924223923233,0.5554176102085888,0.5415063661152343,0.14068344399434005,0.8188802563111681,0.2019341419693866,0.941042153377768,0.5604782003480421,0.026081516079886145,0.5710833590145608,0.7153221759187747,0.6293265307023114,0.9079251368194755,0.8579527220150822,0.8351857896417557,0.7348310003888646,0.416396624362727,0.8598980778968781,0.8075972314969917,0.40719695017535995,0.7237480093547628,0.11063854432151331,0.05677978001316083,0.49015660586940724,0.9674837424509721,0.41465569315634454,0.5489039642811975,0.19889472642568154,0.40873728451293045
MVOcC_5_5_thickness,0.8688160696502214,0.8798817390725331,0.651560066470816,0.6624820694233261,0.761632880604539,0.8042054921608066,0.7591517963369878,0.7476371728028992,0.5946063467047359,0.5398832810927904,0.8303590613835337,0.4031540910893396,0.5385490432238522,0.6668141381526336,0.17212493437071838,0.8271856681174505,0.8767518880600915,0.9205676611460893,0.3504462849076265,0.6192789728090509,0.9733164552257081,0.7940652088882483,0.4828917214609405,0.9476647763762858,0.6476714172448191,0.3236871667712121,0.995124735687791,0.8823779833867816,0.8841337888716536,0.6258876298876457,0.8847812815635315,0.8071560118293601,0.10290635592568037,0.592085860355999,0.0009105036417352697,0.06186187525236297,0.7824204560421986,0.7220872902215055,0.12526662276436296,0.9147759698146485,0.32993627876455767,0.9949261136887837,0.7897661777533731,0.5209031891618972,0.9222397729483438,0.5808824102093121,0.7228438637125156,1.0,0.5162770174894389,0.4570708245912052,0.5838834880633265,0.7236842707711008,0.0828851226084391,0.6751978711630614,0.99601730457134,0.6612718432396334,0.9278442080683396,0.7062006541477153,0.6358310891780952,0.6439016139622252,0.6712584812479978,0.4549221858246788,0.9881170924965232,0.4687647687250234,0.6177103743753803,0.6483807692864993,0.6763618354762726,0.24259203129299017,0.22087633252119845,0.021173108092335143,0.5727780460538265,0.03813403090572467,0.8080140627655944,0.5192809444898044,0.0018082973754907584,0.9456607478261914,0.776015777613685,0.7465345686556673,0.5973501900752095,0.6256526335388924,0.9418554314365156,0.7838030342570175,0.1315649470130744,0.9335660806937791,0.6145011806713992,0.8639423299280105,0.9999977483036235,0.3269894356329499,0.005349713019415507,0.8315832614592396,0.5977374738276501,0.6796971128271816,0.9258914992347831,0.033784039806590414,0.3666219734522105
MeanThickness_thickness,0.46901363453171463,0.37303573353936315,0.7929943468097653,0.7741854415714842,0.3414540944932317,0.6283868558410062,0.6294990658191564,0.24074909578791306,0.8647691098811954,0.9405403142591728,0.495292941980385,0.8715157061987839,0.7530355110844114,0.16273739121386632,0.016021330398986764,0.3687495048424422,0.46117601371797406,0.41629621223884045,0.04705204888525093,0.7439607916029867,0.47488339837178684,0.6464029288918245,0.6497973308417277,0.5499629971425088,0.7811633670322968,0.7096152499444276,0.5155864250584056,0.4673769856409283,0.41450425728826035,0.30881644336822694,0.44716561781842856,0.39956654826620863,0.5900648988483261,0.7286174715955689,0.2926236943151413,0.44067473732989937,0.6588072422992728,0.7043260242320047,0.584571267885707,0.45230811236278123,0.715966989262391,0.5039486155586168,0.6503901278113156,0.07613640746425304,0.5139997730712684,0.08648442973814231,0.4365484930578096,0.5162770174894389,1.0,0.28997735530912916,0.31235495415699827,0.21623086239089986,0.2641462172466506,0.23940798360550983,0.5064852483315506,0.7715737719911704,0.5203593549543449,0.5838804470899983,0.7644482212950336,0.7754386622785048,0.22608563338761842,0.5448289417313733,0.4948331596340336,0.1665702216859914,0.7420966343683927,0.7523822811607147,0.3720746963010339,0.7493161952250127,0.7266989422769381,0.09110073464203612,0.7342397437961348,0.11247822894853632,0.5776843104321256,0.11508145831064912,0.06527541505540459,0.44259028551094975,0.619268522972238,0.47574048626636584,0.6226525733645271,0.6953053816719335,0.5570673138461533,0.629575851397793,0.6066754060197928,0.5591986800513294,0.7468652522607635,0.4233829781780437,0.516404494821265,0.03878454783948599,0.16008702319670454,0.32355977684288145,0.48920661479359684,0.17472296851623645,0.42062781146205913,0.5192966814396929,0.0892297168153669
OrG_6_1_thickness,0.5139369677211154,0.6293450963438183,0.3044068864494615,0.33763965372959776,0.559951273208084,0.3747905396629026,0.21948543018782118,0.6280445829132213,0.34746584550119886,0.3717950540976815,0.49507637770103735,0.13189109979127933,0.14313964440285962,0.5877219235148579,0.6425399210718978,0.7645184203897337,0.5211315112288586,0.6079513039686808,0.68844941192609,0.4242508408540724,0.5623907316298391,0.3477476186702112,0.09124224289722499,0.389750169915393,0.36024606578082935,0.05476209163005201,0.4277076906237743,0.5165686836341679,0.7177482489864468,0.9281652566532728,0.727036222441197,0.8079414490781001,0.010454662213889906,0.16423168814291442,3.0655359362644996e-06,0.005293711378757163,0.301014530142077,0.35256851469921235,0.015179048426695499,0.2980572227468852,0.05719688935843307,0.5080501477402853,0.28967739589592656,0.6090574627736387,0.4689309931424197,0.4586568058170216,0.12317003087868635,0.4570708245912052,0.28997735530912916,1.0,0.48892342181300663,0.6281606315269124,0.00851417967126249,0.8028853702272276,0.49711815716813434,0.34751034897740835,0.45964919959504114,0.15931258766620432,0.3952369533133114,0.37417952789615966,0.785617353838572,0.5026145681375839,0.5239257957447011,0.8910442983920818,0.42646694029755017,0.39250608443180035,0.9191058385272277,0.04226354335190958,0.03543679855293042,0.0012045840648693097,0.15512371871369687,0.0027466007916304796,0.2140423388396391,0.3090611064487596,4.574233394463193e-05,0.5970423901110818,0.4126150130836535,0.5104091403168203,0.12600327888971635,0.16900445201988715,0.35576415414717044,0.39435254264216746,0.01617335209091372,0.32977990631718823,0.18915175110295515,0.7496623944089089,0.45616224607391215,0.6736736757042954,0.00018425298493883173,0.6400019519310927,0.09138213594331615,0.5989546771546085,0.6143012412403892,0.0008663584954436266,0.43641594380495796
OrG_6_2_thickness,0.2930197974916478,0.39743956461506813,0.3197121081555722,0.289464157990813,0.2306983342868983,0.3130349838393758,0.46003291833476534,0.33885436155583104,0.26482044491404005,0.2334416939735604,0.2592953252115544,0.4645764640731506,0.471875061162875,0.33250758653905343,0.4359553266998208,0.5457970080804174,0.30224279895081885,0.4272848289451655,0.503414818757136,0.19922043288957364,0.5050978548005505,0.33187571764838575,0.5133907177062338,0.43816175539017077,0.2639866511397814,0.5029848825751081,0.6378977560312642,0.3075695030947099,0.562047321282962,0.5735802737451373,0.6257935081067465,0.605929497004258,0.3733433691131773,0.46089423219486414,0.006804842523861868,0.3034898025333827,0.37322680780831385,0.29440034733343734,0.41083916467892656,0.7644587087899853,0.5038487926844941,0.5576380144637737,0.3899364726945922,0.4498444347723323,0.358053461377857,0.30440844792918387,0.6133114349338162,0.5838834880633265,0.31235495415699827,0.48892342181300663,1.0,0.34607972954361216,0.35215182492245234,0.5066197429527507,0.5493663536557907,0.2796217256575129,0.3681378009604328,0.5167948764852024,0.22890447252599117,0.25006352226735146,0.4942005110436513,0.07673222313586084,0.5225493276941906,0.5235102887349706,0.1969099714160203,0.23459810235679313,0.6084639317863315,0.4902006693912345,0.4808927347502837,0.17334703575666524,0.46645581690126314,0.24061911749717377,0.5052742987341869,0.8287414784035463,0.035841484234736286,0.4661961838034635,0.26692614118108726,0.19798812340315308,0.5103659295949075,0.4654860093202167,0.4627151860691738,0.2853322990775132,0.41700163185391514,0.481407850584315,0.43742003741663,0.6012175341728492,0.5847906375674047,0.5017434290778857,0.07328308820529544,0.3707234691100587,0.5585027323511507,0.3352790116859182,0.44646672662498743,0.14463583993702697,0.8368510587975865
OrG_6_3_thickness,0.8131078934668248,0.9350507040716898,0.3514914940963174,0.3928294254013436,0.9160875237637905,0.5583448270388522,0.4087606391911138,0.9978262825415134,0.34209625588443043,0.3227388288053497,0.7665566062716799,0.08031803897369029,0.20233437988748665,0.9887770388729319,0.3858114594416979,0.8760364292977627,0.8263577658407257,0.8967256033870545,0.6635453926656171,0.4758622461241203,0.8216297607130839,0.5195967227462894,0.1884514762044752,0.6752386998604837,0.4052047226981027,0.08717042899773211,0.6880423380306824,0.8196739111393454,0.8480596393939478,0.772695425094746,0.7787434562888609,0.7979926383986711,0.01145871787774343,0.24738771667632958,0.0006234148025064842,0.003527841753613297,0.4677531320052052,0.4624265654763886,0.010458920405526536,0.5860962919137258,0.08856216504097829,0.7636292997136827,0.4664043492772478,0.8597844581204421,0.7584611765710461,0.9062608255439338,0.4287052456609889,0.7236842707711008,0.21623086239089986,0.6281606315269124,0.34607972954361216,1.0,0.0034699335150358067,0.9207254224253576,0.7606231820141138,0.402494615958333,0.7479290663999469,0.36441979524484513,0.44229912972589847,0.419602950878352,0.9329545748785577,0.6393722517535914,0.788578798861996,0.7903751816612586,0.4785602651284554,0.4492943245645878,0.7167630949345694,0.036515167474024626,0.032838490756528324,0.00040303999162343533,0.23111228905530035,0.0009768651428668622,0.45702994943281366,0.4388799312409506,2.122564576812513e-05,0.866175315827715,0.586906827182551,0.7669807095641697,0.27126902539245934,0.2791521786997792,0.6404696437597723,0.5669017103447118,0.012118966711431157,0.6146030780047437,0.2661889414199391,0.8085226046086544,0.7228326539619858,0.6235909564844443,0.000139029682705236,0.9680455413189049,0.31547025944722784,0.9934769623352881,0.890731166423312,0.016539837121950215,0.3084816901573004
