,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
IFG_6_3_thickness,-0.008917227330792995,-0.011983959371096753,0.024799118004584824,0.024125407361559735,0.14870609892223138,-0.05333989088466527,-0.031172582065377007,0.012566895439815413,-0.0012264475710043778,-0.03246509891351645
IFG_6_4_thickness,-0.016763436737321384,0.106912478136394,-0.08568139156368096,0.029537837125151945,-0.013924969779594756,-0.007142654637002366,-0.0027784873137348775,0.024437997698792475,-0.08940973057418611,0.00638487575179586
IFG_6_5_thickness,0.007352357066267648,0.11092311732199048,0.14667790227630634,-0.015248204411592182,-0.0691497858678828,-0.039357934085433206,-0.003056983765193398,0.004640160337967845,0.017801291219328733,-0.022086473244191298
IFG_6_6_thickness,-0.04903788711502909,-0.03625028279863909,-0.024335418237310155,-0.11812637695203661,0.00728277487246038,-0.02376611352421991,0.10851542432918222,0.023851112714766715,0.003604446174083185,0.033776157513693485
INS_6_1_thickness,-0.03304722807137654,-0.0188065950105602,-0.0191553966171003,-0.0959398077299229,-9.383103416402566e-05,0.005096188391827152,0.019062872357297197,-0.07006767774961531,-0.02162242293679499,-0.06002748919325926
INS_6_2_thickness,-0.06487666138619333,-0.06015779212876765,-0.0206254412660219,-0.0752312031379456,-0.03259798904740727,0.01653815057151458,-0.0705981730132129,0.03510587622284014,0.008782941949809117,0.019629001212520203
INS_6_3_thickness,-0.02570262463615842,-0.02218352902524642,0.018901615671458486,0.025332997935013347,0.14289907160983625,-0.09675043213205539,-0.031858285348477004,0.02564897798186927,0.007157485997217432,-0.02701926410381611
IPL_6_1_thickness,-0.08381606861157978,-0.09516824154863941,-0.0006681816275050188,0.055993504924250675,-0.05286087463541197,0.0005743814805593376,0.010314137771340283,0.08157787097968369,0.01965198878867815,-0.017215511657319472
IPL_6_2_thickness,-0.04212822526700143,-0.026317274315841133,-0.025133357723494135,-0.12643830079246185,0.00066486729437877,0.001251850323767303,0.0431050905235868,-0.07385887115709601,-0.024318113857386175,-0.06074163720285721
IPL_6_3_thickness,0.2037976759928473,-0.053242999159867285,-0.028798730426163592,0.00564662131737314,-0.03583080442574602,-0.02700353513810578,-0.0024729381848772663,-0.00406994677239982,0.0013837933016046839,0.006259168918188751
