,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_PCun_L_4_4_thickness,-0.06509191139979688,-0.042974663073021585,0.006482983756870392,0.03253902669022278,0.10848737778962007,-0.008953025052640512,-0.03471668080479722,-0.0008784274332608777,0.056184133228206395,0.015177485657311283
lh_PoG_L_4_1_thickness,0.07561639091215748,-0.023443441652905468,-0.014166532788131637,0.0017027960947317226,-0.006027556142622092,-0.012461774455106343,0.0019005561379401852,-0.024965222596476662,-0.00994669063496185,0.06652626160420097
lh_PoG_L_4_2_thickness,0.07381734283458659,-0.028276408377391777,-0.04118288484241349,0.0201924364124226,-0.013162659306163858,-0.005675252516839401,-0.0008386801328178135,-0.037427991024506835,-0.004824422212518636,0.03520008752283878
lh_PoG_L_4_3_thickness,0.018952138859056954,0.011660155274402654,-0.03789862431856439,0.09145915395156105,-0.03877776034881815,-0.011469098483532341,-0.008914523035267158,0.017861750865121827,0.0016311373378753934,0.001414947636851766
lh_PoG_L_4_4_thickness,0.1392338560225062,-0.05921806786347299,0.005076847840845636,-0.049349861863033785,0.002781435723253163,-0.00820363697518144,-0.005775583294565459,0.013094526202408138,-0.006671771774218787,0.037779760207628764
lh_INS_L_6_1_thickness,-0.03180320718691136,-0.008233289983264315,0.004064251890868808,0.05636919195784356,0.16369835242964664,0.00600667482369124,-0.05483330658384205,-0.0021287181800064693,-0.05766979984286803,-0.021982251060883324
lh_INS_L_6_2_thickness,-0.041546170915385705,0.0015508578077938467,0.012570599490982774,0.007866913073453328,-0.008167071222480754,0.08890874904638887,0.04711649745177562,0.001554861766589377,-0.02911782850399441,0.049180680457321053
lh_INS_L_6_3_thickness,-0.0653665158233572,0.06230977241014718,-0.04390487406228617,-0.07523627703870368,-0.027534333572016307,0.0005730681193492218,-0.056991946046473084,-0.00043468412521446056,0.009948848988422493,-0.006493925488480995
lh_CG_L_5_1_thickness,-0.05294822534789053,0.08751763642105297,-0.050925022474155625,-0.07707879963406623,-0.01860678372909043,-0.005145847618379286,-0.048899130149482446,-0.00022968456566688466,0.011842592917622406,-0.004963030008927435
lh_CG_L_5_2_thickness,-0.12847486518381693,-0.08408497759286081,0.002707362532689046,-0.04440384831855965,-0.060353233149433146,-0.0035121451984883494,0.006529545790768279,-0.0005214220403300378,-0.05136352269161758,-0.007342991123725785
lh_CG_L_5_3_thickness,-0.01504744859498944,0.10384617335439349,-0.04592948447569932,-0.036980025598691,0.03875118408301888,-0.09516830565277767,0.11276564587494016,9.264234217046396e-05,-0.006488920542491546,-0.003930253968112743
lh_CG_L_5_4_thickness,-0.016426772664493775,0.1071128861170099,-0.04758283778339382,-0.04074542872749776,0.036569649472399456,-0.09207275725823764,0.1046305055153205,8.009104618698027e-05,-0.004220219813342402,-0.0036820468456627655
