,gradient_1,gradient_2,gradient_3,gradient_4,gradient_5,gradient_6,gradient_7,gradient_8,gradient_9,gradient_10
lh_ITG_L_5_1_thickness,-0.07000546515647707,-0.012366874060506051,0.10981292249287906,-0.03644255559255679,-0.02889872024829981,0.036253227808429975,0.027826927137698385,-0.03345385905565032,-0.028960521579710644,-0.00978141968971712
lh_ITG_L_5_2_thickness,0.19676794514964316,0.027617936377377184,0.049313741068473076,-0.03892826700564854,0.006773170694928102,-0.04199202959677547,0.016385575592767203,-0.012316847784076254,0.0018192352903520356,0.013059569009195457
lh_ITG_L_5_3_thickness,-0.05612477817910094,0.135547325222804,-0.037094208642762055,0.022829961866261524,-0.029125635330224796,-0.03951356070838717,-0.03431444156471073,-0.041976281799444175,0.03453835180857717,-0.010130161285290823
lh_ITG_L_5_4_thickness,-0.05934667947412306,-0.02092796331533376,0.10000142157331625,-0.04177865898612578,-0.007728841994693814,0.04519119449277523,0.026679136811954128,0.004695807270236546,0.03550934967429359,-0.0024684331934784073
lh_ITG_L_5_5_thickness,-0.0015621855620967233,-0.08257047781898683,-0.041854597479186545,0.11783706306645005,0.002466192457331337,-4.467196841735127e-05,0.04201500982333423,-0.030533581826807724,0.006045015839561126,0.016975623936763558
lh_FuG_L_3_1_thickness,0.058666960946267166,-0.03278199335622119,-0.0325231355694772,0.09461089529382552,-0.03731904030288033,0.10743944903089149,-0.036511407996686944,0.009874991998105294,0.0003604462907912013,-0.01958459185561424
lh_FuG_L_3_2_thickness,-0.05564685604006092,0.08153112534325985,0.017701778725394565,0.01550303114177439,-0.09810712222178929,-0.019505059670015795,0.021272693280701967,0.02187309683715031,-0.029857338278969626,0.013778710568156997
lh_FuG_L_3_3_thickness,-0.010424958155249808,-0.08418925116003236,-0.10709258143426106,-0.04492090970560283,-0.028646138577121574,0.007727001267095807,0.021494171858913624,-0.037130725394643606,0.02719346716555423,0.06409614137555641
lh_PhG_L_6_1_thickness,0.11627420760632118,0.014166309183830762,0.02259482313543885,-0.04088962006230021,0.0076330971943579014,-0.03893720190558953,0.020267961861019333,-0.01194615791953244,0.004545463516329271,0.021434123029103015
lh_PhG_L_6_2_thickness,-0.0700415821323486,-0.057909870778499295,0.12216403131479647,-0.02631367564494828,0.017700987729887353,0.012197305811029322,-0.04129448339867852,-0.047163919519994546,-0.04006105251432502,0.013195421647329031
lh_PhG_L_6_3_thickness,-0.03161769792395416,-0.05574912224910509,0.020843634735954693,0.005002491000735695,0.03167630407365243,-0.060594188860121516,-0.04953186615309638,0.05733711069205056,0.028854862420856418,-0.025733278997934997
lh_PhG_L_6_4_thickness,0.18250537628988528,0.027885500408502097,0.04706858276456171,-0.043231337526636465,0.01103228861119322,-0.05051290700569519,0.024134926117342546,-0.016844254153557996,0.005163413950308604,0.023646608949789014
